name,k,q,k-plexes,time,size
soc-Epinions1,4,10,inf,-1.0,75879
soc-Epinions1,4,20,inf,-1.0,75879
soc-Epinions1,4,30,13172906,176.59069204330444,75879
soc-Epinions1,4,50,0,0.2104933261871338,75879
soc-Epinions1,4,100,0,0.04985833168029785,75879
soc-Epinions1,5,10,inf,-1.0,75879
soc-Epinions1,5,20,inf,-1.0,75879
soc-Epinions1,5,30,inf,-1.0,75879
soc-Epinions1,5,50,0,0.21923160552978516,75879
soc-Epinions1,5,100,0,0.04901456832885742,75879
twitter_combined,2,10,9227185383,93063.36719417572,81306
twitter_combined,2,20,inf,-1.0,81306
twitter_combined,2,30,inf,-1.0,81306
twitter_combined,2,50,inf,-1.0,81306
twitter_combined,2,100,0,0.05514121055603027,81306
twitter_combined,3,10,inf,-1.0,81306
twitter_combined,3,20,inf,-1.0,81306
twitter_combined,3,30,inf,-1.0,81306
twitter_combined,3,50,inf,-1.0,81306
twitter_combined,3,100,0,0.11600828170776367,81306
twitter_combined,4,10,inf,-1.0,81306
twitter_combined,4,20,inf,-1.0,81306
twitter_combined,4,30,inf,-1.0,81306
twitter_combined,4,50,inf,-1.0,81306
twitter_combined,4,100,0,0.0455172061920166,81306
twitter_combined,5,10,inf,-1.0,81306
twitter_combined,5,20,inf,-1.0,81306
twitter_combined,5,30,inf,-1.0,81306
twitter_combined,5,50,inf,-1.0,81306
twitter_combined,5,100,0,0.1443798542022705,81306
email-EuAll,2,10,1042929,3.6572649478912354,265214
email-EuAll,2,20,0,0.0946345329284668,265214
email-EuAll,2,30,0,0.05893850326538086,265214
email-EuAll,2,50,0,0.04132843017578125,265214
email-EuAll,2,100,0,0.040860652923583984,265214
email-EuAll,3,10,75751394,210.52378630638123,265214
email-EuAll,3,20,2637,0.3049893379211426,265214
email-EuAll,3,30,0,0.05465292930603027,265214
email-EuAll,3,50,0,0.04008078575134277,265214
email-EuAll,3,100,0,0.04118967056274414,265214
email-EuAll,4,10,5079499315,43945.02285838127,265214
email-EuAll,4,20,1707177,11.515305280685425,265214
email-EuAll,4,30,0,0.05244946479797363,265214
email-EuAll,4,50,0,0.0361943244934082,265214
email-EuAll,4,100,0,0.03584599494934082,265214
email-EuAll,5,10,inf,-1.0,265214
email-EuAll,5,20,175620101,869.7762358188629,265214
email-EuAll,5,30,0,0.05455207824707031,265214
email-EuAll,5,50,0,0.03894615173339844,265214
email-EuAll,5,100,0,0.034479618072509766,265214
com-dblp.ungraph,2,10,20093,0.33295369148254395,317080
com-dblp.ungraph,2,20,5049,0.15468120574951172,317080
com-dblp.ungraph,2,30,889,0.1058046817779541,317080
com-dblp.ungraph,2,50,54,0.09275317192077637,317080
com-dblp.ungraph,2,100,2,0.07975602149963379,317080
com-dblp.ungraph,3,10,3533269,7.141416311264038,317080
com-dblp.ungraph,3,20,2141932,4.773863077163696,317080
com-dblp.ungraph,3,30,60677,0.27597641944885254,317080
com-dblp.ungraph,3,50,1229,0.10153436660766602,317080
com-dblp.ungraph,3,100,2,0.07821440696716309,317080
com-dblp.ungraph,4,10,949577919,1528.0136198997498,317080
com-dblp.ungraph,4,20,492253045,1055.6659004688263,317080
com-dblp.ungraph,4,30,12088200,28.26368546485901,317080
com-dblp.ungraph,4,50,19604,0.1315460205078125,317080
com-dblp.ungraph,4,100,2,0.07937908172607422,317080
com-dblp.ungraph,5,10,inf,-1.0,317080
com-dblp.ungraph,5,20,inf,-1.0,317080
com-dblp.ungraph,5,30,inf,-1.0,317080
com-dblp.ungraph,5,50,230304,0.45105624198913574,317080
com-dblp.ungraph,5,100,2,0.07753705978393555,317080
amazon0505,2,10,22483,0.9453632831573486,410236
amazon0505,2,20,0,0.17203783988952637,410236
amazon0505,2,30,0,0.153076171875,410236
amazon0505,2,50,0,0.14176273345947266,410236
amazon0505,2,100,0,0.1343684196472168,410236
amazon0505,3,10,248433,1.9325292110443115,410236
amazon0505,3,20,0,0.17086458206176758,410236
amazon0505,3,30,0,0.1472764015197754,410236
amazon0505,3,50,0,0.14207935333251953,410236
amazon0505,3,100,0,0.13642644882202148,410236
amazon0505,4,10,5284985,23.31500220298767,410236
amazon0505,4,20,0,0.17162251472473145,410236
amazon0505,4,30,0,0.14411687850952148,410236
amazon0505,4,50,0,0.14806628227233887,410236
amazon0505,4,100,0,0.13649320602416992,410236
amazon0505,5,10,inf,-1.0,410236
amazon0505,5,20,0,0.17876029014587402,410236
amazon0505,5,30,0,0.15456652641296387,410236
amazon0505,5,50,0,0.1381998062133789,410236
amazon0505,5,100,0,0.13476014137268066,410236
web-Google,2,10,5577636,19.229241371154785,875713
web-Google,2,20,81504,0.6304061412811279,875713
web-Google,2,30,5921,0.270247220993042,875713
web-Google,2,50,0,0.2549102306365967,875713
web-Google,2,100,0,0.2369539737701416,875713
web-Google,3,10,734484620,998.620224237442,875713
web-Google,3,20,1901073,3.5846505165100098,875713
web-Google,3,30,102634,0.4630272388458252,875713
web-Google,3,50,0,0.22453951835632324,875713
web-Google,3,100,0,0.22727274894714355,875713
web-Google,4,10,inf,-1.0,875713
web-Google,4,20,45289539,108.2709412574768,875713
web-Google,4,30,899440,2.0594732761383057,875713
web-Google,4,50,0,0.22003769874572754,875713
web-Google,4,100,0,0.21117067337036133,875713
web-Google,5,10,inf,-1.0,875713
web-Google,5,20,inf,-1.0,875713
web-Google,5,30,72036500,196.66483783721924,875713
web-Google,5,50,0,0.14743995666503906,875713
web-Google,5,100,0,0.1455397605895996,875713
com-youtube.ungraph,2,10,7391703,73.00630593299866,1134890
com-youtube.ungraph,2,20,4,1.9599871635437012,1134890
com-youtube.ungraph,2,30,0,1.2673473358154297,1134890
com-youtube.ungraph,2,50,0,0.5252411365509033,1134890
com-youtube.ungraph,2,100,0,0.2482445240020752,1134890
com-youtube.ungraph,3,10,1280724364,17579.93932199478,1134890
com-youtube.ungraph,3,20,2541,3.728586435317993,1134890
com-youtube.ungraph,3,30,0,1.1929333209991455,1134890
com-youtube.ungraph,3,50,0,0.32360386848449707,1134890
com-youtube.ungraph,3,100,0,0.22637462615966797,1134890
com-youtube.ungraph,4,10,inf,-1.0,1134890
com-youtube.ungraph,4,20,1153971,70.29064583778381,1134890
com-youtube.ungraph,4,30,0,1.136383295059204,1134890
com-youtube.ungraph,4,50,0,0.6343138217926025,1134890
com-youtube.ungraph,4,100,0,0.3138136863708496,1134890
com-youtube.ungraph,5,10,inf,-1.0,1134890
com-youtube.ungraph,5,20,270301490,15232.779906272888,1134890
com-youtube.ungraph,5,30,0,1.2872307300567627,1134890
com-youtube.ungraph,5,50,0,0.36399221420288086,1134890
com-youtube.ungraph,5,100,0,0.38344645500183105,1134890
road-belgium-osm,2,10,0,0.15045595169067383,1441295
road-belgium-osm,2,20,0,0.14447331428527832,1441295
road-belgium-osm,2,30,0,0.15326881408691406,1441295
road-belgium-osm,2,50,0,0.14383172988891602,1441295
road-belgium-osm,2,100,0,0.1400768756866455,1441295
road-belgium-osm,3,10,0,0.1362600326538086,1441295
road-belgium-osm,3,20,0,0.1326296329498291,1441295
road-belgium-osm,3,30,0,0.1310286521911621,1441295
road-belgium-osm,3,50,0,0.13358044624328613,1441295
road-belgium-osm,3,100,0,0.1359851360321045,1441295
road-belgium-osm,4,10,0,0.13451886177062988,1441295
road-belgium-osm,4,20,0,0.1339430809020996,1441295
road-belgium-osm,4,30,0,0.12141060829162598,1441295
road-belgium-osm,4,50,0,0.13609600067138672,1441295
road-belgium-osm,4,100,0,0.12630772590637207,1441295
road-belgium-osm,5,10,0,0.13336515426635742,1441295
road-belgium-osm,5,20,0,0.13312935829162598,1441295
road-belgium-osm,5,30,0,0.13200664520263672,1441295
road-belgium-osm,5,50,0,0.13440155982971191,1441295
road-belgium-osm,5,100,0,0.125563383102417,1441295
soc-orkut,2,10,inf,-2.0,2997166
soc-orkut,2,20,inf,-1.0,2997166
soc-orkut,2,30,inf,-1.0,2997166
soc-orkut,2,50,42403,1124.2728817462921,2997166
soc-orkut,2,100,0,86.15399050712585,2997166
soc-orkut,3,10,inf,-2.0,2997166
soc-orkut,3,20,inf,-1.0,2997166
soc-orkut,3,30,inf,-1.0,2997166
soc-orkut,3,50,inf,-1.0,2997166
soc-orkut,3,100,0,80.47052431106567,2997166
soc-orkut,4,10,inf,-1.0,2997166
soc-orkut,4,20,inf,-1.0,2997166
soc-orkut,4,30,inf,-1.0,2997166
soc-orkut,4,50,inf,-1.0,2997166
soc-orkut,4,100,0,86.09119963645935,2997166
soc-orkut,5,10,inf,-1.0,2997166
soc-orkut,5,20,inf,-1.0,2997166
soc-orkut,5,30,inf,-1.0,2997166
soc-orkut,5,50,inf,-1.0,2997166
soc-orkut,5,100,0,86.8552668094635,2997166
road_usa,2,10,0,0.6971802711486816,4682832
road_usa,2,20,0,0.6875474452972412,4682832
road_usa,2,30,0,0.8167345523834229,4682832
road_usa,2,50,0,0.6613764762878418,4682832
road_usa,2,100,0,0.6847083568572998,4682832
road_usa,3,10,0,0.7879352569580078,4682832
road_usa,3,20,0,0.6983108520507812,4682832
road_usa,3,30,0,0.8790416717529297,4682832
road_usa,3,50,0,0.6773018836975098,4682832
road_usa,3,100,0,0.6182651519775391,4682832
road_usa,4,10,0,0.7764256000518799,4682832
road_usa,4,20,0,0.7203071117401123,4682832
road_usa,4,30,0,0.7005646228790283,4682832
road_usa,4,50,0,0.8890187740325928,4682832
road_usa,4,100,0,0.8628108501434326,4682832
road_usa,5,10,0,0.809288740158081,4682832
road_usa,5,20,0,0.6671631336212158,4682832
road_usa,5,30,0,0.6526279449462891,4682832
road_usa,5,50,0,0.8154957294464111,4682832
road_usa,5,100,0,0.6245925426483154,4682832
soc-LiveJournal1,2,10,inf,-2.0,4847571
soc-LiveJournal1,2,20,inf,-1.0,4847571
soc-LiveJournal1,2,30,inf,-1.0,4847571
soc-LiveJournal1,2,50,inf,-1.0,4847571
soc-LiveJournal1,2,100,inf,-1.0,4847571
soc-LiveJournal1,3,10,inf,-1.0,4847571
soc-LiveJournal1,3,20,inf,-1.0,4847571
soc-LiveJournal1,3,30,inf,-1.0,4847571
soc-LiveJournal1,3,50,inf,-1.0,4847571
soc-LiveJournal1,3,100,inf,-1.0,4847571
soc-LiveJournal1,4,10,inf,-1.0,4847571
soc-LiveJournal1,4,20,inf,-1.0,4847571
soc-LiveJournal1,4,30,inf,-1.0,4847571
soc-LiveJournal1,4,50,inf,-1.0,4847571
soc-LiveJournal1,4,100,inf,-1.0,4847571
soc-LiveJournal1,5,10,inf,-1.0,4847571
soc-LiveJournal1,5,20,inf,-1.0,4847571
soc-LiveJournal1,5,30,inf,-1.0,4847571
soc-LiveJournal1,5,50,inf,-1.0,4847571
soc-LiveJournal1,5,100,inf,-1.0,4847571
