name,k,q,k-plexes,time,size
as-caida20071105,4,20,331,0.02728414535522461,26475
as-caida20071105,4,30,0,0.019984722137451172,26475
as-caida20071105,4,50,0,0.017989158630371094,26475
as-caida20071105,4,100,0,0.019182682037353516,26475
as-caida20071105,5,10,3682844821,28339.953,26475
as-caida20071105,5,20,34466,0.2550780773162842,26475
as-caida20071105,5,30,0,0.015797853469848633,26475
as-caida20071105,5,50,0,0.019911766052246094,26475
as-caida20071105,5,100,0,0.01977682113647461,26475
hollywood-2009,2,10,inf,-1.0,51140
hollywood-2009,2,20,inf,-1.0,51140
hollywood-2009,2,30,10388384331,115300.756,51140
hollywood-2009,2,50,88463338,944.997255563736,51140
hollywood-2009,2,100,15432,0.7190301418304443,51140
hollywood-2009,3,10,inf,-1.0,51140
hollywood-2009,3,20,inf,-1.0,51140
hollywood-2009,3,30,inf,-1.0,51140
hollywood-2009,3,50,inf,-1.0,51140
hollywood-2009,3,100,9932568,112.87861275672913,51140
hollywood-2009,4,10,inf,-1.0,51140
hollywood-2009,4,20,inf,-1.0,51140
hollywood-2009,4,30,inf,-1.0,51140
hollywood-2009,4,50,inf,-1.0,51140
hollywood-2009,4,100,3119732102,29728.034,51140
hollywood-2009,5,10,inf,-1.0,51140
hollywood-2009,5,20,inf,-1.0,51140
hollywood-2009,5,30,inf,-1.0,51140
hollywood-2009,5,50,inf,-1.0,51140
hollywood-2009,5,100,inf,-1.0,51140
p2p-Gnutella31,2,10,0,0.02777099609375,62586
p2p-Gnutella31,2,20,0,0.02701091766357422,62586
p2p-Gnutella31,2,30,0,0.02543950080871582,62586
p2p-Gnutella31,2,50,0,0.02478790283203125,62586
p2p-Gnutella31,2,100,0,0.02515268325805664,62586
p2p-Gnutella31,3,10,0,0.02929997444152832,62586
p2p-Gnutella31,3,20,0,0.02602386474609375,62586
p2p-Gnutella31,3,30,0,0.0271608829498291,62586
p2p-Gnutella31,3,50,0,0.026692628860473633,62586
p2p-Gnutella31,3,100,0,0.026613473892211914,62586
p2p-Gnutella31,4,10,0,0.031345367431640625,62586
p2p-Gnutella31,4,20,0,0.027242183685302734,62586
p2p-Gnutella31,4,30,0,0.02813577651977539,62586
p2p-Gnutella31,4,50,0,0.02861618995666504,62586
p2p-Gnutella31,4,100,0,0.027315139770507812,62586
p2p-Gnutella31,5,10,48,0.09728074073791504,62586
p2p-Gnutella31,5,20,0,0.02907085418701172,62586
p2p-Gnutella31,5,30,0,0.029027223587036133,62586
p2p-Gnutella31,5,50,0,0.028223276138305664,62586
p2p-Gnutella31,5,100,0,0.029001712799072266,62586
soc-Epinions1,2,10,73945657,385.41606879234314,75879
soc-Epinions1,2,20,3322167,16.999475717544556,75879
soc-Epinions1,2,30,0,0.4064610004425049,75879
soc-Epinions1,2,50,0,0.17234158515930176,75879
soc-Epinions1,2,100,0,0.03356456756591797,75879
soc-Epinions1,3,10,12000057804,66624.497,75879
soc-Epinions1,3,20,548634119,2794.837,75879
soc-Epinions1,3,30,16066,2.1401610374450684,75879
soc-Epinions1,3,50,0,0.1458110809326172,75879
soc-Epinions1,3,100,0,0.04305768013000488,75879
soc-Epinions1,4,10,inf,-1.0,75879
soc-Epinions1,4,20,inf,-1.0,75879
soc-Epinions1,4,30,13172906,228.9251573085785,75879
soc-Epinions1,4,50,0,0.19497466087341309,75879
soc-Epinions1,4,100,0,0.04038119316101074,75879
soc-Epinions1,5,10,inf,-1.0,75879
soc-Epinions1,5,20,inf,-1.0,75879
soc-Epinions1,5,30,2743776625,23317.792,75879
soc-Epinions1,5,50,0,0.20328736305236816,75879
soc-Epinions1,5,100,0,0.04114079475402832,75879
twitter_combined,2,10,9227185383,62763.95,81306
twitter_combined,2,20,8424018964,67033.222,81306
twitter_combined,2,30,6986622970,59482.166,81306
twitter_combined,2,50,3532924018,23104.373,81306
twitter_combined,2,100,0,0.03224515914916992,81306
twitter_combined,3,10,inf,-1.0,81306
twitter_combined,3,20,inf,-1.0,81306
twitter_combined,3,30,inf,-1.0,81306
twitter_combined,3,50,inf,-1.0,81306
twitter_combined,3,100,0,0.03171658515930176,81306
twitter_combined,4,10,inf,-1.0,81306
twitter_combined,4,20,inf,-1.0,81306
twitter_combined,4,30,inf,-1.0,81306
twitter_combined,4,50,inf,-1.0,81306
twitter_combined,4,100,0,0.03328275680541992,81306
twitter_combined,5,10,inf,-1.0,81306
twitter_combined,5,20,inf,-1.0,81306
twitter_combined,5,30,inf,-1.0,81306
twitter_combined,5,50,inf,-1.0,81306
twitter_combined,5,100,0,0.051810264587402344,81306
email-EuAll,2,10,1042929,3.248587131500244,265214
email-EuAll,2,20,0,0.10511016845703125,265214
email-EuAll,2,30,0,0.06018710136413574,265214
email-EuAll,2,50,0,0.04796767234802246,265214
email-EuAll,2,100,0,0.042354583740234375,265214
email-EuAll,3,10,75751394,194.5339593887329,265214
email-EuAll,3,20,2637,0.3722834587097168,265214
email-EuAll,3,30,0,0.06512999534606934,265214
email-EuAll,3,50,0,0.04824233055114746,265214
email-EuAll,3,100,0,0.047924041748046875,265214
email-EuAll,4,10,5079499315,19304.204,265214
email-EuAll,4,20,1707177,20.056872606277466,265214
email-EuAll,4,30,0,0.06812572479248047,265214
email-EuAll,4,50,0,0.04970741271972656,265214
email-EuAll,4,100,0,0.0495152473449707,265214
email-EuAll,5,10,inf,-1.0,265214
email-EuAll,5,20,175620101,1026.601347208023,265214
email-EuAll,5,30,0,0.07007384300231934,265214
email-EuAll,5,50,0,0.050460100173950195,265214
email-EuAll,5,100,0,0.05042862892150879,265214
com-dblp.ungraph,2,10,20093,0.18836140632629395,317080
com-dblp.ungraph,2,20,5049,0.10450220108032227,317080
com-dblp.ungraph,2,30,889,0.06196904182434082,317080
com-dblp.ungraph,2,50,54,0.05028057098388672,317080
com-dblp.ungraph,2,100,2,0.041822195053100586,317080
com-dblp.ungraph,3,10,3533269,4.383285045623779,317080
com-dblp.ungraph,3,20,2141932,2.7593274116516113,317080
com-dblp.ungraph,3,30,60677,0.15691781044006348,317080
com-dblp.ungraph,3,50,1229,0.06724429130554199,317080
com-dblp.ungraph,3,100,2,0.05298471450805664,317080
com-dblp.ungraph,4,10,949577919,947.7856502532959,317080
com-dblp.ungraph,4,20,492253045,641.5081362724304,317080
com-dblp.ungraph,4,30,12088200,32.12032341957092,317080
com-dblp.ungraph,4,50,19604,0.1137075424194336,317080
com-dblp.ungraph,4,100,2,0.05211019515991211,317080
com-dblp.ungraph,5,10,inf,-1.0,317080
com-dblp.ungraph,5,20,inf,-1.0,317080
com-dblp.ungraph,5,30,inf,-1.0,317080
com-dblp.ungraph,5,50,230304,0.5672914981842041,317080
com-dblp.ungraph,5,100,2,0.05602383613586426,317080
amazon0505,2,10,22483,0.8947262763977051,410236
amazon0505,2,20,0,0.17260980606079102,410236
amazon0505,2,30,0,0.16536951065063477,410236
amazon0505,2,50,0,0.15067720413208008,410236
amazon0505,2,100,0,0.14658665657043457,410236
amazon0505,3,10,248433,1.9350266456604004,410236
amazon0505,3,20,0,0.17884349822998047,410236
amazon0505,3,30,0,0.16073012351989746,410236
amazon0505,3,50,0,0.15468358993530273,410236
amazon0505,3,100,0,0.14829373359680176,410236
amazon0505,4,10,5284985,27.58859157562256,410236
amazon0505,4,20,0,0.18361139297485352,410236
amazon0505,4,30,0,0.1620032787322998,410236
amazon0505,4,50,0,0.15342211723327637,410236
amazon0505,4,100,0,0.14780831336975098,410236
amazon0505,5,10,258897855,23477.008,410236
amazon0505,5,20,0,0.1875133514404297,410236
amazon0505,5,30,0,0.1651914119720459,410236
amazon0505,5,50,0,0.15819001197814941,410236
amazon0505,5,100,0,0.1509237289428711,410236
web-Google,2,10,5577636,18.710808277130127,875713
web-Google,2,20,81504,0.4946880340576172,875713
web-Google,2,30,5921,0.1993255615234375,875713
web-Google,2,50,0,0.15941572189331055,875713
web-Google,2,100,0,0.18953466415405273,875713
web-Google,3,10,734484620,682.8363981246948,875713
web-Google,3,20,1901073,3.785662889480591,875713
web-Google,3,30,102634,0.4828219413757324,875713
web-Google,3,50,0,0.23617935180664062,875713
web-Google,3,100,0,0.2128915786743164,875713
web-Google,4,10,inf,-1.0,875713
web-Google,4,20,45289539,124.97310590744019,875713
web-Google,4,30,899440,2.931169033050537,875713
web-Google,4,50,0,0.23705720901489258,875713
web-Google,4,100,0,0.23657655715942383,875713
web-Google,5,10,inf,-1.0,875713
web-Google,5,20,2587884439,2255.573,875713
web-Google,5,30,72036500,126.92249083518982,875713
web-Google,5,50,0,0.25100016593933105,875713
web-Google,5,100,0,0.2290668487548828,875713
com-youtube.ungraph,2,10,7391703,41.08245325088501,1134890
com-youtube.ungraph,2,20,4,1.27030611038208,1134890
com-youtube.ungraph,2,30,0,0.6312644481658936,1134890
com-youtube.ungraph,2,50,0,0.27664780616760254,1134890
com-youtube.ungraph,2,100,0,0.21661686897277832,1134890
com-youtube.ungraph,3,10,1280724364,5139.593,1134890
com-youtube.ungraph,3,20,2541,2.9009478092193604,1134890
com-youtube.ungraph,3,30,0,0.7228372097015381,1134890
com-youtube.ungraph,3,50,0,0.2472391128540039,1134890
com-youtube.ungraph,3,100,0,0.18715906143188477,1134890
com-youtube.ungraph,4,10,inf,-1.0,1134890
com-youtube.ungraph,4,20,1153971,43.24462127685547,1134890
com-youtube.ungraph,4,30,0,0.6495215892791748,1134890
com-youtube.ungraph,4,50,0,0.3155486583709717,1134890
com-youtube.ungraph,4,100,0,0.21625304222106934,1134890
com-youtube.ungraph,5,10,inf,-1.0,1134890
com-youtube.ungraph,5,20,270301490,5250.054,1134890
com-youtube.ungraph,5,30,0,0.8088641166687012,1134890
com-youtube.ungraph,5,50,0,0.32059311866760254,1134890
com-youtube.ungraph,5,100,0,0.2128596305847168,1134890
road-belgium-osm,2,10,0,0.1171724796295166,1441295
road-belgium-osm,2,20,0,0.0829463005065918,1441295
road-belgium-osm,2,30,0,0.08213019371032715,1441295
road-belgium-osm,2,50,0,0.08224058151245117,1441295
road-belgium-osm,2,100,0,0.0758523941040039,1441295
road-belgium-osm,3,10,0,0.10585975646972656,1441295
road-belgium-osm,3,20,0,0.07537436485290527,1441295
road-belgium-osm,3,30,0,0.08275437355041504,1441295
road-belgium-osm,3,50,0,0.13134121894836426,1441295
road-belgium-osm,3,100,0,0.13205838203430176,1441295
road-belgium-osm,4,10,0,0.10987091064453125,1441295
road-belgium-osm,4,20,0,0.08284783363342285,1441295
road-belgium-osm,4,30,0,0.08430004119873047,1441295
road-belgium-osm,4,50,0,0.08190512657165527,1441295
road-belgium-osm,4,100,0,0.07973885536193848,1441295
road-belgium-osm,5,10,0,0.09902024269104004,1441295
road-belgium-osm,5,20,0,0.09768486022949219,1441295
road-belgium-osm,5,30,0,0.12694978713989258,1441295
road-belgium-osm,5,50,0,0.14004278182983398,1441295
road-belgium-osm,5,100,0,0.14031982421875,1441295
soc-orkut,2,10,inf,-2.0,2997166
soc-orkut,2,20,inf,-1.0,2997166
soc-orkut,2,30,inf,-1.0,2997166
soc-orkut,2,50,42403,2681.573,2997166
soc-orkut,2,100,0,74.43169736862183,2997166
soc-orkut,3,10,inf,-2.0,2997166
soc-orkut,3,20,inf,-1.0,2997166
soc-orkut,3,30,inf,-1.0,2997166
soc-orkut,3,50,inf,-1.0,2997166
soc-orkut,3,100,0,76.40978479385376,2997166
soc-orkut,4,10,inf,-1.0,2997166
soc-orkut,4,20,inf,-1.0,2997166
soc-orkut,4,30,inf,-1.0,2997166
soc-orkut,4,50,inf,-1.0,2997166
soc-orkut,4,100,0,73.90838742256165,2997166
soc-orkut,5,10,inf,-1.0,2997166
soc-orkut,5,20,inf,-1.0,2997166
soc-orkut,5,30,inf,-1.0,2997166
soc-orkut,5,50,inf,-1.0,2997166
soc-orkut,5,100,0,74.64633345603943,2997166
road_usa,2,10,0,0.48958778381347656,4682832
road_usa,2,20,0,0.4847421646118164,4682832
road_usa,2,30,0,0.48747873306274414,4682832
road_usa,2,50,0,0.4832620620727539,4682832
road_usa,2,100,0,0.3921380043029785,4682832
road_usa,3,10,0,0.5048103332519531,4682832
road_usa,3,20,0,0.48631834983825684,4682832
road_usa,3,30,0,0.48278164863586426,4682832
road_usa,3,50,0,0.4847261905670166,4682832
road_usa,3,100,0,0.4817509651184082,4682832
road_usa,4,10,0,0.43083882331848145,4682832
road_usa,4,20,0,0.4885978698730469,4682832
road_usa,4,30,0,0.4822957515716553,4682832
road_usa,4,50,0,0.43982577323913574,4682832
road_usa,4,100,0,0.4861752986907959,4682832
road_usa,5,10,0,0.48657727241516113,4682832
road_usa,5,20,0,0.488940954208374,4682832
road_usa,5,30,0,0.4811279773712158,4682832
road_usa,5,50,0,0.49069666862487793,4682832
road_usa,5,100,0,0.3931729793548584,4682832
soc-LiveJournal1,2,10,inf,-1.0,4847571
soc-LiveJournal1,2,20,inf,-1.0,4847571
soc-LiveJournal1,2,30,inf,-1.0,4847571
soc-LiveJournal1,2,50,inf,-1.0,4847571
soc-LiveJournal1,2,100,inf,-1.0,4847571
soc-LiveJournal1,3,10,inf,-1.0,4847571
soc-LiveJournal1,3,20,inf,-1.0,4847571
soc-LiveJournal1,3,30,inf,-1.0,4847571
soc-LiveJournal1,3,50,inf,-1.0,4847571
soc-LiveJournal1,3,100,inf,-1.0,4847571
soc-LiveJournal1,4,10,inf,-1.0,4847571
soc-LiveJournal1,4,20,inf,-1.0,4847571
soc-LiveJournal1,4,30,inf,-1.0,4847571
soc-LiveJournal1,4,50,inf,-1.0,4847571
soc-LiveJournal1,4,100,inf,-1.0,4847571
soc-LiveJournal1,5,10,inf,-1.0,4847571
soc-LiveJournal1,5,20,inf,-1.0,4847571
soc-LiveJournal1,5,30,inf,-1.0,4847571
soc-LiveJournal1,5,50,inf,-1.0,4847571
soc-LiveJournal1,5,100,inf,-1.0,4847571
